"n,p",coverage rate,avg length,method,F1 score,F1 score (post inf),E size
"(200,10)",1.0,0.39123355458835274,Data Splitting,0.125,0.02197802197802198,6
"(200,10)",0.0,0.2630639614034724,Naive,0.125,0.06451612903225806,6
"(200,10)",1.0,0.3353308067149964,Approx,0.163265306122449,0.02197802197802198,8
"(200,10)",1.0,0.3775111723691393,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.23151378800566866,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.75,0.3786604808417438,Approx,0.163265306122449,0.04347826086956522,8
"(200,10)",1.0,0.3567961579583879,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.2577150167226959,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.3103209721369107,Approx,0.05405405405405406,0.0,2
"(200,10)",1.0,0.3266730025739812,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2410763613154138,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.6,0.3061036012985345,Approx,0.19999999999999998,0.04347826086956522,10
"(200,10)",1.0,0.3318955293905336,Data Splitting,0.05555555555555556,0.0,2
"(200,10)",1.0,0.2926433230042413,Naive,0.05555555555555556,0.028169014084507043,2
"(200,10)",1.0,0.3489192909248654,Approx,0.15384615384615383,0.028169014084507043,8
"(200,10)",1.0,0.3902051994642266,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.25705369430738484,Naive,0.0851063829787234,0.04347826086956522,4
"(200,10)",1.0,0.34001482225493435,Approx,0.0851063829787234,0.02197802197802198,4
"(200,10)",1.0,0.34494428252074744,Data Splitting,0.04395604395604395,0.02222222222222222,2
"(200,10)",0.0,0.27044078085861384,Naive,0.04395604395604395,0.02222222222222222,2
"(200,10)",0.6666666666666666,0.31788122370896016,Approx,0.12631578947368421,0.02222222222222222,6
"(200,10)",0.0,0.3911587980200806,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.2769179226389692,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.6666666666666666,0.31806694977064176,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.3180424763244444,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.26543751857211845,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.75,0.3169407229736898,Approx,0.163265306122449,0.0,8
"(200,10)",1.0,0.41961739429844214,Data Splitting,0.044444444444444446,0.02247191011235955,2
"(200,10)",0.0,0.27608285214201556,Naive,0.044444444444444446,0.02247191011235955,2
"(200,10)",1.0,0.31552918162395993,Approx,0.08695652173913045,0.0,4
"(200,10)",1.0,0.31169687896609205,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.25755662388449113,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.33078438454076153,Approx,0.10256410256410256,0.0273972602739726,6
"(200,10)",1.0,0.351186530861183,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.23682766362105356,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.34167151373985843,Approx,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3576111932113596,Data Splitting,0.0851063829787234,0.0,4
"(200,10)",0.0,0.25937093056576793,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3254767146615354,Approx,0.163265306122449,0.02197802197802198,8
"(200,10)",1.0,0.35101889069505643,Data Splitting,0.04395604395604395,0.02222222222222222,2
"(200,10)",0.0,0.251034649301779,Naive,0.04395604395604395,0.02222222222222222,2
"(200,10)",0.6666666666666666,0.30538733165863324,Approx,0.12631578947368421,0.02222222222222222,6
"(200,10)",1.0,0.43179970885449553,Data Splitting,0.0689655172413793,0.0,2
"(200,10)",0.0,0.23183520899939236,Naive,0.0689655172413793,0.03508771929824561,2
"(200,10)",1.0,0.3543204163583691,Approx,0.1875,0.03508771929824561,8
"(200,10)",1.0,0.5176157037281572,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2561712329744122,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.340444029456071,Approx,0.0851063829787234,0.0,4
"(200,10)",1.0,0.3396041624175728,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.2451936339868008,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.3246417959002408,Approx,0.15384615384615385,0.0273972602739726,6
"(200,10)",1.0,0.4565031657785098,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.34110602824939396,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.3333333333333333,0.34249901777597086,Approx,0.125,0.04347826086956522,6
"(200,10)",1.0,0.31826060548888746,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.3198399541297596,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.5,0.34965010180649614,Approx,0.0851063829787234,0.02197802197802198,4
"(200,10)",0.0,0.36426852321797,Data Splitting,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.0,0.26001763928375377,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.3333333333333333,0.3231267378439297,Approx,0.125,0.02197802197802198,6
"(200,10)",1.0,0.37219360623940373,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.25187822985764274,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",0.8,0.36702807665845893,Approx,0.19999999999999998,0.02197802197802198,10
"(200,10)",1.0,0.3042095392686515,Data Splitting,0.04347826086956522,0.0,2
"(200,10)",0.0,0.2378924244010943,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.3205578528111977,Approx,0.125,0.0,6
"(200,10)",0.5,0.3505668484828741,Data Splitting,0.0851063829787234,0.0,4
"(200,10)",0.0,0.24591851769650547,Naive,0.04347826086956522,0.02197802197802198,2
"(200,10)",1.0,0.31292573594587064,Approx,0.125,0.0,6
"(200,10)",1.0,0.3614757227508332,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",0.0,0.26157435372879845,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.30645471261104007,Approx,0.10526315789473684,0.0,4
"(200,10)",1.0,0.392429926594422,Data Splitting,0.05405405405405406,0.0,2
"(200,10)",1.0,0.23657498400213672,Naive,0.05405405405405406,0.0273972602739726,2
"(200,10)",1.0,0.2831167210912648,Approx,0.05405405405405406,0.0273972602739726,2
"(400,20)",1.0,0.2778422055151713,Data Splitting,0.010526315789473682,0.0,2
"(400,20)",0.0,0.20391149194256944,Naive,0.010526315789473682,0.005277044854881266,2
"(400,20)",1.0,0.24632910913162565,Approx,0.0909090909090909,0.010526315789473682,18
"(400,20)",1.0,0.2557650587481315,Data Splitting,0.03125,0.007905138339920948,4
"(400,20)",0.5,0.1822263357006726,Naive,0.03125,0.015748031496062992,4
"(400,20)",0.8333333333333334,0.2265346840507507,Approx,0.06060606060606061,0.015748031496062992,12
"(400,20)",1.0,0.2513064289191234,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.16784394474464193,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.2246717449884656,Approx,0.041237113402061855,0.005249343832020998,8
"(400,20)",1.0,0.2500196065389644,Data Splitting,0.011661807580174927,0.0,2
"(400,20)",1.0,0.1724513246379897,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",0.8,0.24223545802685872,Approx,0.10526315789473684,0.005847953216374269,20
"(400,20)",1.0,0.27006288838273373,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",0.5,0.17645882227812582,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",1.0,0.23621594304503762,Approx,0.045714285714285714,0.005830903790087463,8
"(400,20)",1.0,0.2627431910074551,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.3333333333333333,0.1901879088593289,Naive,0.031088082901554404,0.01566579634464752,6
"(400,20)",1.0,0.24512022196295383,Approx,0.10945273631840796,0.005249343832020998,22
"(400,20)",1.0,0.26023048933453924,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.16401061008539997,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.22587193779185208,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.22109311466488865,Data Splitting,0.010498687664041993,0.0,2
"(400,20)",0.0,0.16562685506679725,Naive,0.010498687664041993,0.005263157894736842,2
"(400,20)",0.8,0.2149963594128883,Approx,0.05141388174807199,0.005263157894736842,10
"(400,20)",1.0,0.23083445591379978,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.16473568395383603,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",1.0,0.2193956297518358,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.24837564659829747,Data Splitting,0.012903225806451613,0.0,2
"(400,20)",0.0,0.17994097439674073,Naive,0.012903225806451613,0.006472491909385114,2
"(400,20)",1.0,0.25809343867183965,Approx,0.0379746835443038,0.006472491909385114,8
"(400,20)",1.0,0.24803686035921618,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.17647776218912203,Naive,0.031088082901554404,0.01566579634464752,6
"(400,20)",0.7142857142857143,0.23873583494879677,Approx,0.07106598984771574,0.010471204188481674,14
"(400,20)",1.0,0.21214326516518486,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",1.0,0.1679333632273327,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.2463921460848548,Approx,0.1,0.0,18
"(400,20)",1.0,0.2669635632779671,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",0.0,0.17164715352396717,Naive,0.034482758620689655,0.017391304347826087,6
"(400,20)",0.8333333333333334,0.24266683448010243,Approx,0.06779661016949151,0.011627906976744186,12
"(400,20)",1.0,0.2527530754030489,Data Splitting,0.020833333333333332,0.0,4
"(400,20)",0.0,0.17948118475617592,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.7,0.24212775880595316,Approx,0.1,0.020833333333333332,20
"(400,20)",1.0,0.2577416174908185,Data Splitting,0.010471204188481674,0.0,2
"(400,20)",0.0,0.18807893398272227,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.8571428571428571,0.24407090719428587,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.2668657181418494,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.1769806916990171,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",1.0,0.23788036455132472,Approx,0.09045226130653267,0.010471204188481674,18
"(400,20)",1.0,0.28573388615412365,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.2020470552907673,Naive,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.8571428571428571,0.25817011494856007,Approx,0.07106598984771574,0.005249343832020998,14
"(400,20)",1.0,0.30580903181577257,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.0,0.18308025852184706,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.8333333333333334,0.2499437998411397,Approx,0.061224489795918366,0.005249343832020998,12
"(400,20)",1.0,0.2268845479747533,Data Splitting,0.017241379310344827,0.0,2
"(400,20)",0.0,0.16639531632122692,Naive,0.03418803418803419,0.017241379310344827,4
"(400,20)",0.875,0.23990773097901355,Approx,0.09756097560975609,0.02575107296137339,16
"(400,20)",1.0,0.2672629648970094,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.0,0.1800347487969944,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.216020470518591,Approx,0.022988505747126436,0.005830903790087463,6
"(400,20)",0.5,0.2677519136416637,Data Splitting,0.025641025641025647,0.006472491909385114,4
"(400,20)",0.0,0.17999720120268042,Naive,0.025641025641025647,0.012903225806451613,4
"(400,20)",0.8,0.21957765533038134,Approx,0.06289308176100628,0.025641025641025647,10
"(400,20)",0.0,0.2470242255971604,Data Splitting,0.010471204188481674,0.005249343832020998,2
"(400,20)",0.5,0.16642586878410068,Naive,0.020833333333333332,0.010471204188481674,4
"(400,20)",0.8888888888888888,0.2402066875528128,Approx,0.09045226130653267,0.020833333333333332,18
"(400,20)",1.0,0.26055969741136453,Data Splitting,0.011627906976744186,0.005830903790087463,2
"(400,20)",0.0,0.19100204029199547,Naive,0.023121387283236997,0.011627906976744186,4
"(400,20)",0.6666666666666666,0.24030117148136768,Approx,0.06779661016949151,0.011627906976744186,12
"(400,20)",1.0,0.2666356919406443,Data Splitting,0.0,0.0,2
"(400,20)",1.0,0.17822672738255602,Naive,0.011661807580174927,0.005847953216374269,2
"(400,20)",1.0,0.24625347883075716,Approx,0.13008130081300812,0.0,28
"(400,20)",1.0,0.25458968845131835,Data Splitting,0.011627906976744186,0.0,2
"(400,20)",0.0,0.185920533083401,Naive,0.011627906976744186,0.005830903790087463,2
"(400,20)",1.0,0.21675099863587555,Approx,0.05649717514124293,0.011627906976744186,12
"(1000,50)",1.0,0.15906003489970671,Data Splitting,0.010362694300518135,0.002600780234070221,4
"(1000,50)",0.8333333333333334,0.1126237908264583,Naive,0.03076923076923077,0.015503875968992248,12
"(1000,50)",0.8888888888888888,0.14823824158526946,Approx,0.05970149253731343,0.012936610608020697,36
"(1000,50)",1.0,0.16142410926950962,Data Splitting,0.008450704225352112,0.004234297812279464,6
"(1000,50)",0.625,0.11362364812867595,Naive,0.019580419580419582,0.009845288326300985,16
"(1000,50)",0.9523809523809523,0.15686634583992168,Approx,0.046703296703296704,0.008450704225352112,42
"(1000,50)",1.0,0.15681201554949345,Data Splitting,0.0029895366218236174,0.0,2
"(1000,50)",1.0,0.11445688206927274,Naive,0.00894187779433681,0.004480955937266617,6
"(1000,50)",0.8421052631578947,0.15469048735803895,Approx,0.04075691411935953,0.005970149253731344,38
"(1000,50)",1.0,0.15849641983010954,Data Splitting,0.0035211267605633804,0.0,2
"(1000,50)",0.8333333333333334,0.10947532846587742,Naive,0.02094240837696335,0.010526315789473682,12
"(1000,50)",0.8947368421052632,0.14149890544429225,Approx,0.05119453924914675,0.01746724890829694,38
"(1000,50)",1.0,0.14560199122820588,Data Splitting,0.004223864836325237,0.0,2
"(1000,50)",1.0,0.11097493137947728,Naive,0.008429926238145417,0.004223864836325237,4
"(1000,50)",0.8666666666666667,0.14623568072150953,Approx,0.03282051282051283,0.008412197686645638,30
"(1000,50)",1.0,0.15688838330484503,Data Splitting,0.0035587188612099642,0.0017809439002671413,2
"(1000,50)",0.6666666666666666,0.11429779328513745,Naive,0.010638297872340425,0.005333333333333333,6
"(1000,50)",1.0,0.152575459048764,Approx,0.04130808950086058,0.012400354295837022,40
"(1000,50)",1.0,0.1514956659922828,Data Splitting,0.0163265306122449,0.0,4
"(1000,50)",1.0,0.11050518976108166,Naive,0.024390243902439022,0.012269938650306747,6
"(1000,50)",0.9285714285714286,0.15190415754539247,Approx,0.07003891050583658,0.0163265306122449,28
"(1000,50)",1.0,0.15922130501314444,Data Splitting,0.005943536404160476,0.002976190476190476,2
"(1000,50)",0.6666666666666666,0.11174310578115997,Naive,0.017725258493353026,0.008902077151335312,6
"(1000,50)",1.0,0.1472654457391652,Approx,0.06241134751773049,0.008902077151335312,34
"(1000,50)",1.0,0.16992540995504105,Data Splitting,0.004640371229698376,0.0023228803716608595,2
"(1000,50)",0.5,0.11197300226702518,Naive,0.018433179723502304,0.009259259259259259,8
"(1000,50)",1.0,0.14249938488770802,Approx,0.02727272727272727,0.006952491309385863,20
"(1000,50)",1.0,0.16382186598604498,Data Splitting,0.0111731843575419,0.005602240896358543,2
"(1000,50)",0.3333333333333333,0.11051773204983188,Naive,0.03314917127071823,0.016713091922005572,6
"(1000,50)",0.9375,0.15465238705196618,Approx,0.07216494845360825,0.02222222222222222,32
"(1000,50)",1.0,0.1671475843816583,Data Splitting,0.0023174971031286206,0.0,2
"(1000,50)",0.5714285714285714,0.11231668822085769,Naive,0.01611047180667434,0.008087810514153668,14
"(1000,50)",1.0,0.15087894041884314,Approx,0.036281179138321996,0.006936416184971097,40
"(1000,50)",1.0,0.15327694476588632,Data Splitting,0.007352941176470588,0.0018433179723502304,4
"(1000,50)",0.8,0.11043585900326794,Naive,0.018281535648994516,0.009182736455463728,10
"(1000,50)",1.0,0.15078822109105572,Approx,0.04626334519572954,0.007352941176470588,40
"(1000,50)",1.0,0.15145921044231625,Data Splitting,0.004944375772558714,0.0024752475247524753,2
"(1000,50)",0.5,0.10923341669525574,Naive,0.019631901840490795,0.009864364981504316,8
"(1000,50)",0.9411764705882353,0.15146654049016403,Approx,0.05707491082045184,0.009864364981504316,34
"(1000,50)",1.0,0.16882607872312302,Data Splitting,0.0,0.0,2
"(1000,50)",1.0,0.11161914639339048,Naive,0.028933092224231467,0.014571948998178506,8
"(1000,50)",1.0,0.14597373031941138,Approx,0.0351493848857645,0.010948905109489052,24
"(1000,50)",1.0,0.16851698487601338,Data Splitting,0.004634994206257242,0.002320185614849188,4
"(1000,50)",0.2857142857142857,0.1110960172282474,Naive,0.013824884792626727,0.006940427993059572,14
"(1000,50)",0.8695652173913043,0.1510381181459927,Approx,0.04524886877828054,0.00924321201617562,46
"(1000,50)",1.0,0.16797669996507358,Data Splitting,0.0,0.0,2
"(1000,50)",1.0,0.11690400312509927,Naive,0.014084507042253521,0.007067137809187279,4
"(1000,50)",0.9090909090909091,0.15278722735606973,Approx,0.040955631399317405,0.010582010582010583,22
"(1000,50)",0.5,0.16510533435543862,Data Splitting,0.0044223327805417365,0.0,4
"(1000,50)",0.8888888888888888,0.11082080010704738,Naive,0.019747668678003292,0.00992282249173098,18
"(1000,50)",0.9230769230769231,0.15167269154004492,Approx,0.0473882606354335,0.012114537444933921,52
"(1000,50)",1.0,0.16500456520899925,Data Splitting,0.011594202898550725,0.005813953488372092,2
"(1000,50)",0.5,0.11087055106210199,Naive,0.045584045584045586,0.023054755043227668,8
"(1000,50)",0.9,0.14280982515830046,Approx,0.04407713498622589,0.017341040462427744,20
"(1000,50)",1.0,0.15994272798340875,Data Splitting,0.002313475997686524,0.0011574074074074073,2
"(1000,50)",0.0,0.11507284466192078,Naive,0.002313475997686524,0.0011574074074074073,2
"(1000,50)",0.8461538461538461,0.14736558524672014,Approx,0.025099828864803195,0.00462160600808781,26
"(1000,50)",0.5,0.15843941225555444,Data Splitting,0.008307372793354102,0.0020833333333333333,4
"(1000,50)",0.6,0.11072334559543713,Naive,0.02063983488132095,0.010373443983402487,10
"(1000,50)",0.782608695652174,0.15010453723205813,Approx,0.05572139303482587,0.010373443983402487,46
"(1000,50)",1.0,0.1549394358348201,Data Splitting,0.002828854314002829,0.0014154281670205238,2
"(1000,50)",1.0,0.10705345748651096,Naive,0.00846262341325811,0.004240282685512368,6
"(1000,50)",0.9473684210526315,0.1529494241172103,Approx,0.046896551724137925,0.007057163020465773,38
"(1000,50)",0.0,0.1550218216197336,Data Splitting,0.0,0.0,2
"(1000,50)",1.0,0.11210367605114929,Naive,0.004405286343612334,0.002205071664829107,4
"(1000,50)",0.8888888888888888,0.14872257402206415,Approx,0.03354978354978355,0.0033021463951568523,36
"(1000,50)",1.0,0.1562818543250305,Data Splitting,0.002987303958177745,0.0014947683109118085,2
"(1000,50)",0.6666666666666666,0.11070482198931131,Naive,0.017790956263899184,0.008935219657483246,12
"(1000,50)",0.9047619047619048,0.153879065705763,Approx,0.05221174764321973,0.014847809948032665,42
"(1000,50)",1.0,0.1588933499010144,Data Splitting,0.00617283950617284,0.0,2
"(1000,50)",0.5,0.1088451749989344,Naive,0.02446483180428135,0.012307692307692308,8
"(1000,50)",0.9473684210526315,0.1492351225104869,Approx,0.07017543859649122,0.01228878648233487,38
"(1000,50)",1.0,0.15081535386893072,Data Splitting,0.008415147265077139,0.0028129395218002813,6
"(1000,50)",0.8333333333333334,0.10782930964772786,Naive,0.01675977653631285,0.008415147265077139,12
"(1000,50)",0.8235294117647058,0.1560711735337031,Approx,0.03576341127922971,0.005617977528089888,34
